"CNT","SCHOOLID","ST04Q01","ST06Q01","ST10Q01","ST14Q01","ST21Q01","ST21Q02","ST21Q03","ST21Q04","ST22Q01","ST23Q01","ST28Q01","ST28Q02","ST28Q03","ST25Q01","ST25Q02","ST25Q03","ST25Q04","ST25Q05","COUNTRY","PUBPRIV","math","reading","science","ReadingTime","MotherEd","FatherEd","ParentEd"
"Switzerland",401,"Female",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","One","26-100 books","Between 30 and 60 minutes",45,45,45,"Several times a month","Several times a month","Several times a month","About once a month","Several times a week","Switzerland","Private",2706.07,2348.15,2392.02,20,4,4,8
"Switzerland",401,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Three or more","One","Two","201-500 books","More than 2 hours a day",45,45,45,"A few times a year","A few times a year","Several times a month","A few times a year","A few times a year","Switzerland","Private",2103.57,2157.11,2047.45,12,3,4,7
"Switzerland",401,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","26-100 books","More than 2 hours a day",45,45,45,"Several times a month","Several times a week","Several times a week","A few times a year","Several times a week","Switzerland","Private",2555.74,2276.65,2304.83,21,3,3,6
"Switzerland",401,"Female",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","One","One","Three or more","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a week","A few times a year","A few times a year","Several times a month","Several times a week","Switzerland","Private",2701.79,2262.35,2310.44,18,2,3,5
"Switzerland",402,"Female",8,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","Two","One","26-100 books","30 minutes or less a day",45,45,45,"About once a month","Several times a month","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2598.57,2478.03,2583.65,15,2,2,4
"Switzerland",402,"Female",6,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a week","A few times a year","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2592.73,2576.13,2457.75,14,2,3,5
"Switzerland",402,"Female",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","One","Two","26-100 books","I don’t read for enjoyment",45,45,45,"A few times a year","Several times a month","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2488.75,2213.9,2256.8,13,2,2,4
"Switzerland",402,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","One","26-100 books","30 minutes or less a day",47,47,47,"A few times a year","A few times a year","Several times a week","A few times a year","Several times a week","Switzerland","Public",2741.52,2779.51,2827.51,16,3,3,6
"Switzerland",402,"Male",7,"<ISCED level 3A>","<ISCED level 2>","Three or more","One","Three or more","One","201-500 books","I don’t read for enjoyment",47,47,47,"Several times a week","Several times a week","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2741.11,2318.29,2640.07,18,4,2,6
"Switzerland",402,"Male",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a week","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2401.5,2109.06,2412.08,16,2,3,5
"Switzerland",402,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","26-100 books","30 minutes or less a day",45,45,45,"Several times a week","A few times a year","Several times a month","A few times a year","Several times a month","Switzerland","Public",2322.83,2283.81,2237.68,17,3,3,6
"Switzerland",402,"Female",5,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Two","One","Two","0-10 books","30 minutes or less a day",45,45,45,"Several times a week","Never or almost never","A few times a year","A few times a year","Several times a week","Switzerland","Public",1743.31,2032.38,1965.41,15,2,3,5
"Switzerland",402,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","One","11-25 books","30 minutes or less a day",45,45,45,"Several times a week","Never or almost never","Several times a month","Never or almost never","Never or almost never","Switzerland","Public",2634.41,2432.52,2562.67,12,3,3,6
"Switzerland",402,"Male",6,"<ISCED level 2>","<ISCED level 2>","Three or more","One","Two","Two","26-100 books","I don’t read for enjoyment",50,50,50,"About once a month","About once a month","A few times a year","A few times a year","About once a month","Switzerland","Public",2460.31,1856.53,2229.3,13,2,2,4
"Switzerland",402,"Female",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","One","Three or more","0-10 books","I don’t read for enjoyment",40,40,50,"Several times a month","Never or almost never","Never or almost never","A few times a year","Several times a month","Switzerland","Public",1827.82,1783.33,1717.83,12,4,4,8
"Switzerland",402,"Male",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","One","Three or more","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","Never or almost never","About once a month","About once a month","Switzerland","Public",2600.52,2224.48,2582.71,12,2,2,4
"Switzerland",402,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2574.04,2522.92,2561.26,13,3,3,6
"Switzerland",402,"Male",6,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Two","Two","Three or more","26-100 books","I don’t read for enjoyment",45,45,45,"About once a month","About once a month","A few times a year","About once a month","Several times a month","Switzerland","Public",2595.85,2365.2,2794.86,15,2,3,5
"Switzerland",402,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","More than 500 books","30 minutes or less a day",45,45,45,"Several times a week","Never or almost never","Never or almost never","A few times a year","Several times a month","Switzerland","Public",1809.51,1862.37,1924.38,13,3,3,6
"Switzerland",402,"Female",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","Two","Two","0-10 books","I don’t read for enjoyment",52,52,40,"Several times a month","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",1772.52,1676.49,1640.9,12,2,2,4
"Switzerland",402,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Three or more","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2505.48,2355.31,2628.4,11,3,3,6
"Switzerland",402,"Female",8,"<ISCED level 2>","<ISCED level 2>","Three or more","Three or more","Three or more","One","11-25 books","30 minutes or less a day",43,43,45,"About once a month","Never or almost never","About once a month","Never or almost never","A few times a year","Switzerland","Public",1976.21,1826.62,1982.19,10,2,2,4
"Switzerland",402,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","One","Three or more","Two","More than 500 books","Between 30 and 60 minutes",45,45,45,"Several times a week","Several times a month","About once a month","Several times a month","Several times a week","Switzerland","Public",2295.96,2142.32,2323.95,21,3,4,7
"Switzerland",402,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a month","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2297.13,1931.08,2075.91,16,3,3,6
"Switzerland",402,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","One","Three or more","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","Never or almost never","A few times a year","Several times a month","Switzerland","Public",2190.8,1967.14,2079.18,13,3,3,6
"Switzerland",402,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a week","Never or almost never","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2703.72,2533.25,2810.71,14,3,3,6
"Switzerland",402,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","One","One","11-25 books","I don’t read for enjoyment",45,45,90,"About once a month","Never or almost never","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2334.14,2269.5,2295.97,12,3,3,6
"Switzerland",403,"Female",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","One","One","101-200 books","30 minutes or less a day",45,45,45,"Several times a month","About once a month","Several times a month","About once a month","Several times a week","Switzerland","Public",2302.96,2271.88,2100.61,19,4,4,8
"Switzerland",403,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","One","101-200 books","Between 30 and 60 minutes",45,45,45,"Several times a week","Several times a month","Several times a week","About once a month","Several times a week","Switzerland","Public",2992.72,3037.8,3154.33,22,3,3,6
"Switzerland",403,"Male",5,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Two","101-200 books","30 minutes or less a day",50,50,50,"About once a month","Several times a month","A few times a year","Several times a week","Several times a month","Switzerland","Public",3199.14,3176.47,3250.84,18,3,3,6
"Switzerland",403,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","One","101-200 books","Between 30 and 60 minutes",45,45,20,"About once a month","A few times a year","Several times a week","A few times a year","Several times a month","Switzerland","Public",2731,2721.51,2799.04,16,3,3,6
"Switzerland",403,"Male",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","One","Two","0-10 books","Between 30 and 60 minutes",45,45,45,"A few times a year","About once a month","Several times a month","A few times a year","Several times a week","Switzerland","Public",3045.68,3045,3014.46,16,2,2,4
"Switzerland",403,"Female",6,"Did not complete <ISCED level 1>","<ISCED level 1>","Two","Two","Two","One","101-200 books","More than 2 hours a day",45,45,45,"Several times a week","Several times a week","Several times a month","Several times a week","Several times a week","Switzerland","Public",2683.87,2689.74,2732.37,24,0,1,1
"Switzerland",403,"Male",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Two","One","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a month","About once a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",2754.75,2450.16,2483.39,16,4,3,7
"Switzerland",403,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","One","201-500 books","30 minutes or less a day",45,45,45,"A few times a year","Several times a week","About once a month","About once a month","Several times a month","Switzerland","Public",2864.58,2542.38,2583.18,17,3,3,6
"Switzerland",403,"Female",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","Two","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","A few times a year","A few times a year","Several times a week","Switzerland","Public",3210.04,3277.6,3090,15,4,4,8
"Switzerland",403,"Male",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Two","26-100 books","1 to 2 hours a day",45,45,45,"About once a month","Several times a month","Several times a month","Never or almost never","Several times a week","Switzerland","Public",2905.47,3112.35,3002.8,17,2,3,5
"Switzerland",403,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","One","Three or more","Two","26-100 books","I don’t read for enjoyment",45,35,40,"About once a month","About once a month","Never or almost never","A few times a year","Never or almost never","Switzerland","Public",3292.61,2672.22,2968.76,10,3,4,7
"Switzerland",403,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","Three or more","101-200 books","30 minutes or less a day",45,45,45,"Several times a month","A few times a year","About once a month","Never or almost never","Several times a week","Switzerland","Public",2859.52,2790.24,2721.66,15,3,3,6
"Switzerland",403,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Three or more","101-200 books","Between 30 and 60 minutes",30,45,40,"Several times a week","Several times a week","Several times a week","Several times a week","Several times a week","Switzerland","Public",2826.42,2316.68,2726.31,25,3,3,6
"Switzerland",403,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","One","Three or more","Two","26-100 books","Between 30 and 60 minutes",45,45,45,"Never or almost never","A few times a year","Several times a month","About once a month","Several times a month","Switzerland","Public",2843.16,2555.49,2577.58,14,3,2,5
"Switzerland",403,"Male",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","Three or more","Two","0-10 books","I don’t read for enjoyment",45,45,45,"About once a month","Several times a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",2570.15,2085.39,2316.02,16,4,4,8
"Switzerland",403,"Male",8,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","Two","Two","Three or more","26-100 books","30 minutes or less a day",45,45,45,"Several times a month","A few times a year","Several times a month","Several times a month","Several times a week","Switzerland","Public",2015.15,2127.08,2008.76,19,3,3,6
"Switzerland",403,"Female",7,"<ISCED level 1>","<ISCED level 2>","Three or more","Two","Two","One","101-200 books","30 minutes or less a day",45,45,45,"Several times a month","A few times a year","A few times a year","A few times a year","Several times a month","Switzerland","Public",2675.29,2901.45,2704.4,14,1,2,3
"Switzerland",403,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Three or more","Three or more","Three or more","101-200 books","30 minutes or less a day",45,45,45,"Several times a week","A few times a year","Several times a week","A few times a year","About once a month","Switzerland","Public",2891.06,2395.25,2744.03,17,3,2,5
"Switzerland",403,"Female",6,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","Three or more","Three or more","26-100 books","30 minutes or less a day",45,45,45,"Several times a week","About once a month","A few times a year","Several times a month","Several times a week","Switzerland","Public",2505.1,2600.38,2467.55,19,2,2,4
"Switzerland",403,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","One","Three or more","Two","101-200 books","I don’t read for enjoyment",15,45,40,"Several times a week","About once a month","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2469.67,2177.59,2345.87,16,3,4,7
"Switzerland",403,"Female",6,"<ISCED level 3A>","<ISCED level 1>","Three or more","Two","Two","Two","101-200 books","30 minutes or less a day",45,45,45,"A few times a year","A few times a year","About once a month","Never or almost never","Several times a month","Switzerland","Public",2673.36,2657.58,2640.53,12,4,1,5
"Switzerland",403,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Two","One","One","One","201-500 books","Between 30 and 60 minutes",45,45,45,"Several times a week","Several times a week","Several times a month","Never or almost never","Several times a month","Switzerland","Public",2494.97,2562.24,2501.58,19,4,3,7
"Switzerland",403,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","One","Two","One","One","26-100 books","30 minutes or less a day",50,50,50,"Several times a week","Several times a week","Never or almost never","Several times a month","Several times a week","Switzerland","Public",2657.39,2446.97,2699.73,20,3,3,6
"Switzerland",403,"Female",7,"<ISCED level 1>","<ISCED level 2>","Three or more","Three or more","Two","One","101-200 books","More than 2 hours a day",45,45,45,"About once a month","Several times a week","Several times a week","Several times a month","Never or almost never","Switzerland","Public",2236.37,2308.43,2177.54,18,1,2,3
"Switzerland",403,"Female",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","None","One","101-200 books","30 minutes or less a day",45,45,45,"Several times a week","Never or almost never","About once a month","A few times a year","Several times a week","Switzerland","Public",2431.89,2524.51,2603.22,16,2,2,4
"Switzerland",403,"Male",5,"<ISCED level 2>","<ISCED level 3B, 3C>","Two","Two","None","One","11-25 books","I don’t read for enjoyment",45,45,45,"A few times a year","Never or almost never","A few times a year","Never or almost never","Several times a month","Switzerland","Public",2516.02,2465.39,2706.73,10,2,3,5
"Switzerland",403,"Male",5,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","More than 500 books","30 minutes or less a day",45,45,45,"About once a month","Several times a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",3012.19,2103.04,2591.11,16,3,3,6
"Switzerland",403,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","One","0-10 books","30 minutes or less a day",45,45,45,"About once a month","Never or almost never","A few times a year","A few times a year","A few times a year","Switzerland","Public",2738,2631.75,2739.37,10,3,3,6
"Switzerland",403,"Male",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","One","Two","Two","26-100 books","30 minutes or less a day",45,45,45,"Several times a month","Several times a week","About once a month","A few times a year","A few times a year","Switzerland","Public",2765.27,2376.81,2599.96,16,2,3,5
"Switzerland",403,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","One","Two","201-500 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2671.78,2167.18,2504.38,14,3,3,6
"Switzerland",403,"Female",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","One","One","One","11-25 books","30 minutes or less a day",45,45,45,"Several times a month","A few times a year","About once a month","Never or almost never","Several times a week","Switzerland","Public",2095,2379.53,2330.94,15,4,3,7
"Switzerland",403,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","26-100 books","I don’t read for enjoyment",45,45,45,"A few times a year","A few times a year","A few times a year","Never or almost never","Several times a month","Switzerland","Public",3133.69,2175.58,2641,11,3,3,6
"Switzerland",403,"Female",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","More than 500 books","1 to 2 hours a day",45,45,45,"A few times a year","Several times a month","Several times a week","A few times a year","Several times a week","Switzerland","Public",3247.81,3241.85,3214.93,18,4,3,7
"Switzerland",403,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 2>","Two","Two","Two","Two","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a month","A few times a year","About once a month","Several times a month","Switzerland","Public",2640.25,1996.82,2466.62,17,3,2,5
"Switzerland",403,"Male",6,"<ISCED level 2>","<ISCED level 1>","Three or more","Three or more","Two","Three or more","11-25 books","30 minutes or less a day",45,45,45,"Several times a month","Never or almost never","Several times a month","About once a month","Several times a week","Switzerland","Public",2489.13,2049.33,2427.45,17,2,1,3
"Switzerland",403,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","Three or more","Two","11-25 books","I don’t read for enjoyment",40,40,40,"Several times a month","A few times a year","A few times a year","A few times a year","About once a month","Switzerland","Public",2917.15,2664.2,2504.38,13,4,4,8
"Switzerland",403,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Three or more","11-25 books","30 minutes or less a day",45,45,45,"Several times a month","Several times a month","About once a month","A few times a year","About once a month","Switzerland","Public",2503.55,2013.71,2164.96,16,3,3,6
"Switzerland",403,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Two","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a week","Several times a week","A few times a year","Never or almost never","About once a month","Switzerland","Public",3174.99,2731.14,2848.94,16,3,3,6
"Switzerland",403,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","26-100 books","30 minutes or less a day",45,45,45,"Several times a month","About once a month","Never or almost never","A few times a year","Several times a month","Switzerland","Public",2315.03,2408.93,2324.41,14,3,3,6
"Switzerland",403,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","One","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","Several times a month","Several times a month","Several times a week","Switzerland","Public",3058.15,2692.66,2546.81,19,3,3,6
"Switzerland",403,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","One","Two","Two","201-500 books","30 minutes or less a day",45,45,45,"About once a month","A few times a year","Several times a month","About once a month","A few times a year","Switzerland","Public",2961.16,2908.19,2860.6,14,3,4,7
"Switzerland",404,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","One","101-200 books","30 minutes or less a day",45,45,45,"Several times a week","A few times a year","About once a month","A few times a year","About once a month","Switzerland","Public",2311.14,2224.23,2142.11,15,3,3,6
"Switzerland",404,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","101-200 books","30 minutes or less a day",45,45,45,"Never or almost never","About once a month","About once a month","Never or almost never","Several times a week","Switzerland","Public",3015.3,2985.29,2919.35,13,3,3,6
"Switzerland",404,"Female",7,"<ISCED level 2>","<ISCED level 2>","Three or more","One","Two","One","0-10 books","Between 30 and 60 minutes",45,45,45,"Several times a month","About once a month","Several times a month","About once a month","About once a month","Switzerland","Public",2211.44,2249.64,2089.88,17,2,2,4
"Switzerland",404,"Female",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Two","Two","One","None","0-10 books","I don’t read for enjoyment",60,60,60,"Several times a week","A few times a year","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2312.7,2402.17,2472.67,15,2,3,5
"Switzerland",404,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","One","11-25 books","30 minutes or less a day",45,45,45,"Several times a month","Several times a week","About once a month","Several times a month","About once a month","Switzerland","Public",2532.36,2529.67,2434.44,19,3,3,6
"Switzerland",404,"Female",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","One","0-10 books","1 to 2 hours a day",45,45,45,"Several times a week","Several times a month","Several times a month","About once a month","Several times a week","Switzerland","Public",2245.71,2249.64,2183.14,21,2,3,5
"Switzerland",404,"Male",6,"<ISCED level 1>","<ISCED level 3A>","Three or more","Three or more","Three or more","One","26-100 books","More than 2 hours a day",45,45,45,"Several times a month","Several times a month","Never or almost never","Several times a month","Several times a week","Switzerland","Public",1747.97,1571.94,1792.89,18,1,4,5
"Switzerland",404,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Three or more","Three or more","Two","101-200 books","I don’t read for enjoyment",45,45,45,"About once a month","A few times a year","A few times a year","A few times a year","Several times a week","Switzerland","Public",2362.94,2298.09,2440.96,14,3,2,5
"Switzerland",404,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","One","One","26-100 books","30 minutes or less a day",45,45,45,"Several times a month","About once a month","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2761.38,2301.05,2406,15,3,3,6
"Switzerland",404,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Three or more","Three or more","One","26-100 books","I don’t read for enjoyment",45,45,45,"A few times a year","A few times a year","About once a month","A few times a year","Several times a week","Switzerland","Public",2077.08,1890.98,2157.49,14,3,2,5
"Switzerland",404,"Female",8,"<ISCED level 1>","<ISCED level 1>","Three or more","Two","One","Two","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2026.06,1986.31,1806.89,12,1,1,2
"Switzerland",404,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","Two","One","One","26-100 books","1 to 2 hours a day",45,45,45,"Several times a week","Never or almost never","Never or almost never","Never or almost never","Several times a month","Switzerland","Public",2464.21,2926.47,2540.75,12,3,3,6
"Switzerland",404,"Male",7,"Did not complete <ISCED level 1>","<ISCED level 2>","Three or more","Three or more","Three or more","One","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","Never or almost never","Several times a week","Several times a week","Switzerland","Public",2540.54,2475.02,2593.43,17,0,2,2
"Switzerland",404,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","11-25 books","I don’t read for enjoyment",45,45,90,"Several times a week","About once a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",2288.95,2193.23,2044.67,17,3,3,6
"Switzerland",404,"Female",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Two","One","101-200 books","Between 30 and 60 minutes",45,45,45,"Several times a month","About once a month","About once a month","Several times a month","A few times a year","Switzerland","Public",2756.3,2525.31,2562.19,16,4,4,8
"Switzerland",404,"Male",8,"<ISCED level 3B, 3C>","<ISCED level 3A>","Two","Three or more","Three or more","None","26-100 books","Between 30 and 60 minutes",45,45,45,"A few times a year","Several times a week","Several times a week","A few times a year","Several times a week","Switzerland","Public",2476.28,2628.14,2668.51,19,3,4,7
"Switzerland",404,"Male",6,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","One","26-100 books","Between 30 and 60 minutes",45,45,45,"Several times a week","Several times a week","About once a month","Several times a month","Several times a week","Switzerland","Public",2702.56,2277.4,2650.32,22,2,3,5
"Switzerland",404,"Male",7,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","Two","One","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","Never or almost never","Never or almost never","About once a month","Switzerland","Public",2017.48,1627.24,1596.14,10,2,2,4
"Switzerland",404,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2636.35,2357.69,2415.79,14,3,3,6
"Switzerland",404,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","One","26-100 books","Between 30 and 60 minutes",60,60,30,"Several times a week","Several times a month","About once a month","About once a month","Several times a week","Switzerland","Public",2514.46,2383.91,2195.26,20,3,3,6
"Switzerland",404,"Female",8,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","Two","Three or more","None","0-10 books","30 minutes or less a day",45,45,45,"Several times a week","About once a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",1816.91,1583.95,1857.23,17,3,3,6
"Switzerland",404,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","0-10 books","I don’t read for enjoyment",60,60,60,"A few times a year","Never or almost never","Never or almost never","About once a month","Several times a week","Switzerland","Public",1841.07,1522.23,1693.11,12,3,3,6
"Switzerland",404,"Male",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","One","26-100 books","30 minutes or less a day",45,45,45,"Several times a month","Several times a month","Several times a week","Never or almost never","About once a month","Switzerland","Public",2703.73,2663.4,2756.63,17,4,3,7
"Switzerland",404,"Female",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","One","201-500 books","More than 2 hours a day",45,45,45,"Several times a week","About once a month","Several times a week","A few times a year","Several times a week","Switzerland","Public",2005.8,2342.58,2195.26,20,4,3,7
"Switzerland",404,"Female",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","One","Three or more","One","201-500 books","Between 30 and 60 minutes",45,45,45,"Several times a week","Several times a month","Several times a month","Several times a month","Several times a week","Switzerland","Public",2989.2,2877.22,2911.41,22,4,3,7
"Switzerland",404,"Male",7,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Three or more","One","One","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a week","Several times a week","A few times a year","Never or almost never","Several times a week","Switzerland","Public",2499.64,2228.5,2295.98,18,4,4,8
"Switzerland",404,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Two","Three or more","Two","One","More than 500 books","30 minutes or less a day",45,45,45,"Never or almost never","About once a month","A few times a year","About once a month","Several times a week","Switzerland","Public",2102.38,2119.88,2079.17,14,3,4,7
"Switzerland",404,"Male",8,"<ISCED level 3B, 3C>","<ISCED level 2>","Three or more","Two","Two","One","101-200 books","30 minutes or less a day",45,45,45,"A few times a year","A few times a year","A few times a year","Never or almost never","Several times a month","Switzerland","Public",2661.66,2722.72,2797.18,11,3,2,5
